StoreNumber,ActivityDate,ActivityTime,TrafficIn,TrafficOut,TrafficGroupIn,TrafficGroupOut
10547,07/06/2021,16:45:00,0,7,0,3
10547,07/06/2021,17:00:00,1,1,1,1
10547,07/06/2021,17:15:00,1,0,1,0
10547,07/06/2021,17:30:00,1,1,1,1
10547,07/06/2021,17:45:00,1,1,1,1
10547,07/06/2021,18:00:00,0,1,0,1
10547,07/06/2021,18:15:00,0,0,0,0
10547,07/06/2021,18:30:00,0,0,0,0
10547,07/06/2021,18:45:00,1,1,1,1
10547,07/06/2021,19:00:00,0,0,0,0
10547,07/06/2021,19:15:00,2,0,1,0
10547,07/06/2021,19:30:00,0,2,0,1
10547,07/06/2021,19:45:00,0,0,0,0
10547,07/06/2021,20:00:00,0,0,0,0
10549,07/06/2021,09:30:00,0,0,0,0
10549,07/06/2021,09:45:00,0,0,0,0
10549,07/06/2021,10:00:00,0,0,0,0
10549,07/06/2021,10:15:00,0,0,0,0
10549,07/06/2021,10:30:00,2,1,2,1
10549,07/06/2021,10:45:00,0,1,0,1
10549,07/06/2021,11:00:00,0,0,0,0
10549,07/06/2021,11:15:00,0,0,0,0
10549,07/06/2021,11:30:00,0,0,0,0
10549,07/06/2021,11:45:00,1,1,1,1
10549,07/06/2021,12:00:00,1,0,1,0
10549,07/06/2021,12:15:00,1,0,1,0
10549,07/06/2021,12:30:00,0,1,0,1
10549,07/06/2021,12:45:00,0,1,0,1
10549,07/06/2021,13:00:00,0,0,0,0
10549,07/06/2021,13:15:00,2,0,2,0
10549,07/06/2021,13:30:00,0,1,0,1
10549,07/06/2021,13:45:00,1,0,1,0
10549,07/06/2021,14:00:00,3,0,3,0
10549,07/06/2021,14:15:00,0,3,0,3
10549,07/06/2021,14:30:00,1,2,1,2
10549,07/06/2021,14:45:00,2,1,1,1
10549,07/06/2021,15:00:00,0,2,0,1
10549,07/06/2021,15:15:00,1,0,1,0
10549,07/06/2021,15:30:00,0,1,0,1
10549,07/06/2021,15:45:00,0,0,0,0
10549,07/06/2021,16:00:00,2,1,2,1
10549,07/06/2021,16:15:00,1,1,1,1
10549,07/06/2021,16:30:00,0,1,0,1
10549,07/06/2021,16:45:00,0,0,0,0
10549,07/06/2021,17:00:00,5,0,3,0
10549,07/06/2021,17:15:00,2,2,2,2
10549,07/06/2021,17:30:00,2,1,1,1
10549,07/06/2021,17:45:00,0,2,0,1
10549,07/06/2021,18:00:00,2,2,1,1
10549,07/06/2021,18:15:00,3,0,1,0
10549,07/06/2021,18:30:00,3,4,3,3
10549,07/06/2021,18:45:00,0,3,0,2
10549,07/06/2021,19:00:00,2,0,1,0
10549,07/06/2021,19:15:00,1,5,1,2
10549,07/06/2021,19:30:00,2,3,1,2
10549,07/06/2021,19:45:00,0,0,0,0
10549,07/06/2021,20:00:00,0,0,0,0
10550,07/06/2021,08:45:00,0,0,0,0
10550,07/06/2021,09:00:00,1,0,1,0
10550,07/06/2021,09:15:00,2,1,1,1
10550,07/06/2021,09:30:00,1,2,1,1
10550,07/06/2021,09:45:00,0,0,0,0
10550,07/06/2021,10:00:00,0,1,0,1
10550,07/06/2021,10:15:00,2,0,2,0
10550,07/06/2021,10:30:00,0,0,0,0
10550,07/06/2021,10:45:00,2,1,1,1
10550,07/06/2021,11:00:00,0,1,0,1
10550,07/06/2021,11:15:00,1,0,1,0
10550,07/06/2021,11:30:00,3,0,3,0
10550,07/06/2021,11:45:00,2,3,1,3
10550,07/06/2021,12:00:00,0,0,0,0
10550,07/06/2021,12:15:00,0,0,0,0
10550,07/06/2021,12:30:00,0,3,0,2
10550,07/06/2021,12:45:00,3,3,2,2
10550,07/06/2021,13:00:00,0,0,0,0
10550,07/06/2021,13:15:00,2,1,2,1
10550,07/06/2021,13:30:00,0,0,0,0
10550,07/06/2021,13:45:00,0,0,0,0
10550,07/06/2021,14:00:00,1,2,1,2
10550,07/06/2021,14:15:00,0,2,0,1
10550,07/06/2021,14:30:00,0,0,0,0
10550,07/06/2021,14:45:00,1,1,1,1
10550,07/06/2021,15:00:00,0,0,0,0
10550,07/06/2021,15:15:00,2,1,2,1
10550,07/06/2021,15:30:00,1,0,1,0
10550,07/06/2021,15:45:00,1,2,1,2
10550,07/06/2021,16:00:00,1,0,1,0
10550,07/06/2021,16:15:00,3,3,2,3
10550,07/06/2021,16:30:00,0,0,0,0
10550,07/06/2021,16:45:00,1,2,1,1
10550,07/06/2021,17:00:00,1,1,1,1
10550,07/06/2021,17:15:00,0,1,0,1
10550,07/06/2021,17:30:00,2,0,1,0
10550,07/06/2021,17:45:00,1,1,1,1
10550,07/06/2021,18:00:00,0,0,0,0
10550,07/06/2021,18:15:00,0,0,0,0
10550,07/06/2021,18:30:00,0,2,0,1
10550,07/06/2021,18:45:00,0,0,0,0
10550,07/06/2021,19:00:00,0,0,0,0
10550,07/06/2021,19:15:00,0,0,0,0
10550,07/06/2021,19:30:00,0,0,0,0
10550,07/06/2021,19:45:00,0,0,0,0
10550,07/06/2021,20:00:00,0,0,0,0
10550,07/06/2021,20:15:00,0,0,0,0
10551,07/06/2021,08:30:00,0,0,0,0
10551,07/06/2021,08:45:00,0,0,0,0
10551,07/06/2021,09:00:00,0,0,0,0
10551,07/06/2021,09:15:00,2,0,2,0
10551,07/06/2021,09:30:00,0,0,0,0
10551,07/06/2021,09:45:00,0,1,0,1
10551,07/06/2021,10:00:00,1,1,1,1
10551,07/06/2021,10:15:00,1,0,1,0
10551,07/06/2021,10:30:00,1,3,1,3
10551,07/06/2021,10:45:00,3,1,2,1
10551,07/06/2021,11:00:00,1,0,1,0
10551,07/06/2021,11:15:00,0,0,0,0
10551,07/06/2021,11:30:00,0,1,0,1
10551,07/06/2021,11:45:00,1,3,1,2
10551,07/06/2021,12:00:00,2,0,1,0
10551,07/06/2021,12:15:00,0,0,0,0
10551,07/06/2021,12:30:00,0,2,0,1
10551,07/06/2021,12:45:00,2,0,1,0
10551,07/06/2021,13:00:00,0,2,0,1
10551,07/06/2021,13:15:00,0,0,0,0
10551,07/06/2021,13:30:00,1,1,1,1
10551,07/06/2021,13:45:00,0,0,0,0
10551,07/06/2021,14:00:00,1,1,1,1
10551,07/06/2021,14:15:00,0,0,0,0
10551,07/06/2021,14:30:00,0,0,0,0
10551,07/06/2021,14:45:00,0,0,0,0
10551,07/06/2021,15:00:00,0,0,0,0
10551,07/06/2021,15:15:00,0,0,0,0
10551,07/06/2021,15:30:00,1,1,1,1
10551,07/06/2021,15:45:00,0,0,0,0
10551,07/06/2021,16:00:00,0,0,0,0
10551,07/06/2021,16:15:00,4,2,2,1
10551,07/06/2021,16:30:00,0,2,0,1
10551,07/06/2021,16:45:00,2,0,2,0
10551,07/06/2021,17:00:00,1,1,1,1
10551,07/06/2021,17:15:00,0,0,0,0
10551,07/06/2021,17:30:00,0,0,0,0
10551,07/06/2021,17:45:00,1,1,1,1
10551,07/06/2021,18:00:00,0,1,0,1
10551,07/06/2021,18:15:00,0,1,0,1
10551,07/06/2021,18:30:00,2,0,1,0
10551,07/06/2021,18:45:00,0,0,0,0
10551,07/06/2021,19:00:00,2,4,1,2
10551,07/06/2021,19:15:00,0,0,0,0
10551,07/06/2021,19:30:00,1,1,1,1
10551,07/06/2021,19:45:00,0,0,0,0
10551,07/06/2021,20:00:00,0,0,0,0
10553,07/06/2021,08:30:00,0,0,0,0
10553,07/06/2021,08:45:00,0,0,0,0
10553,07/06/2021,09:00:00,0,0,0,0
10553,07/06/2021,09:15:00,0,0,0,0
10553,07/06/2021,09:30:00,0,0,0,0
10553,07/06/2021,09:45:00,0,0,0,0
10553,07/06/2021,10:00:00,0,0,0,0
10553,07/06/2021,10:15:00,1,0,1,0
10553,07/06/2021,10:30:00,0,1,0,1
10553,07/06/2021,10:45:00,0,0,0,0
10553,07/06/2021,11:00:00,2,1,2,1
10553,07/06/2021,11:15:00,2,2,2,2
10553,07/06/2021,11:30:00,3,2,2,2
10553,07/06/2021,11:45:00,0,2,0,1
10553,07/06/2021,12:00:00,0,0,0,0
10553,07/06/2021,12:15:00,0,0,0,0
10553,07/06/2021,12:30:00,0,0,0,0
10553,07/06/2021,12:45:00,0,0,0,0
10553,07/06/2021,13:00:00,0,0,0,0
10553,07/06/2021,13:15:00,2,0,1,0
10553,07/06/2021,13:30:00,2,2,1,1
10553,07/06/2021,13:45:00,1,3,1,2
10553,07/06/2021,14:00:00,3,0,2,0
10553,07/06/2021,14:15:00,1,2,1,1
10553,07/06/2021,14:30:00,1,0,1,0
10553,07/06/2021,14:45:00,0,1,0,1
10553,07/06/2021,15:00:00,0,1,0,1
10553,07/06/2021,15:15:00,1,0,1,0
10553,07/06/2021,15:30:00,2,4,2,4
10553,07/06/2021,15:45:00,0,0,0,0
10553,07/06/2021,16:00:00,0,0,0,0
10553,07/06/2021,16:15:00,1,1,1,1
10553,07/06/2021,16:30:00,0,0,0,0
10553,07/06/2021,16:45:00,0,0,0,0
10553,07/06/2021,17:00:00,0,0,0,0
10553,07/06/2021,17:15:00,0,0,0,0
10553,07/06/2021,17:30:00,1,0,1,0
10553,07/06/2021,17:45:00,0,1,0,1
10553,07/06/2021,18:00:00,0,0,0,0
10553,07/06/2021,18:15:00,0,0,0,0
10553,07/06/2021,18:30:00,0,0,0,0
10553,07/06/2021,18:45:00,1,0,1,0
10553,07/06/2021,19:00:00,0,1,0,1
10553,07/06/2021,19:15:00,0,0,0,0
10553,07/06/2021,19:30:00,0,0,0,0
10553,07/06/2021,19:45:00,0,0,0,0
10553,07/06/2021,20:00:00,0,0,0,0
10554,07/06/2021,08:30:00,0,0,0,0
10554,07/06/2021,08:45:00,0,0,0,0
10554,07/06/2021,09:00:00,0,0,0,0
10554,07/06/2021,09:15:00,0,0,0,0
10554,07/06/2021,09:30:00,1,1,1,1
10554,07/06/2021,09:45:00,4,1,3,1
10554,07/06/2021,10:00:00,4,2,3,2
10554,07/06/2021,10:15:00,1,3,1,2
10554,07/06/2021,10:30:00,1,2,1,1
10554,07/06/2021,10:45:00,3,2,1,2
10554,07/06/2021,11:00:00,3,1,2,1
10554,07/06/2021,11:15:00,1,0,1,0
10554,07/06/2021,11:30:00,2,3,2,1
10554,07/06/2021,11:45:00,1,0,1,0
10554,07/06/2021,12:00:00,3,5,2,4
10554,07/06/2021,12:15:00,1,0,1,0
10554,07/06/2021,12:30:00,1,4,1,3
10554,07/06/2021,12:45:00,1,1,1,1
10554,07/06/2021,13:00:00,2,2,1,2
10554,07/06/2021,13:15:00,1,0,1,0
10554,07/06/2021,13:30:00,2,0,2,0
10554,07/06/2021,13:45:00,4,5,4,4
10554,07/06/2021,14:00:00,2,4,2,4
10554,07/06/2021,14:15:00,4,2,3,2
10554,07/06/2021,14:30:00,1,2,1,2
10554,07/06/2021,14:45:00,1,1,1,1
10554,07/06/2021,15:00:00,1,2,1,2
10554,07/06/2021,15:15:00,4,4,4,3
10554,07/06/2021,15:30:00,0,2,0,2
10554,07/06/2021,15:45:00,1,1,1,1
10554,07/06/2021,16:00:00,0,0,0,0
10554,07/06/2021,16:15:00,4,1,3,1
10554,07/06/2021,16:30:00,0,3,0,2
10554,07/06/2021,16:45:00,1,1,1,1
10554,07/06/2021,17:00:00,7,0,3,0
10554,07/06/2021,17:15:00,2,2,1,1
10554,07/06/2021,17:30:00,0,0,0,0
10554,07/06/2021,17:45:00,2,2,2,2
10554,07/06/2021,18:00:00,0,0,0,0
10554,07/06/2021,18:15:00,0,0,0,0
10554,07/06/2021,18:30:00,3,0,1,0
10554,07/06/2021,18:45:00,0,4,0,2
10554,07/06/2021,19:00:00,0,0,0,0
10554,07/06/2021,19:15:00,1,0,1,0
10554,07/06/2021,19:30:00,0,6,0,2
10554,07/06/2021,19:45:00,0,0,0,0
10554,07/06/2021,20:00:00,0,0,0,0
10554,07/06/2021,20:15:00,0,1,0,1
10554,07/06/2021,20:30:00,0,0,0,0
10554,07/06/2021,20:45:00,0,0,0,0
10556,07/06/2021,08:45:00,0,0,0,0
10556,07/06/2021,09:00:00,2,0,2,0
10556,07/06/2021,09:15:00,0,0,0,0
10556,07/06/2021,09:30:00,0,1,0,1
10556,07/06/2021,09:45:00,5,4,3,2
10556,07/06/2021,10:00:00,0,0,0,0
10556,07/06/2021,10:15:00,0,0,0,0
10556,07/06/2021,10:30:00,1,1,1,1
10556,07/06/2021,10:45:00,0,2,0,2
10556,07/06/2021,11:00:00,1,0,1,0
10556,07/06/2021,11:15:00,0,1,0,1
10556,07/06/2021,11:30:00,0,0,0,0
10556,07/06/2021,11:45:00,0,0,0,0
10556,07/06/2021,12:00:00,1,0,1,0
10556,07/06/2021,12:15:00,1,1,1,1
10556,07/06/2021,12:30:00,2,2,2,2
10556,07/06/2021,12:45:00,0,0,0,0
10556,07/06/2021,13:00:00,0,1,0,1
10556,07/06/2021,13:15:00,2,2,1,1
10556,07/06/2021,13:30:00,1,0,1,0
10556,07/06/2021,13:45:00,1,0,1,0
10556,07/06/2021,14:00:00,1,2,1,2
10556,07/06/2021,14:15:00,1,1,1,1
10556,07/06/2021,14:30:00,0,0,0,0
10556,07/06/2021,14:45:00,0,1,0,1
10556,07/06/2021,15:00:00,2,1,2,1
10556,07/06/2021,15:15:00,0,1,0,1
10556,07/06/2021,15:30:00,2,0,2,0
10556,07/06/2021,15:45:00,2,1,1,1
10556,07/06/2021,16:00:00,0,1,0,1
10556,07/06/2021,16:15:00,2,0,1,0
10556,07/06/2021,16:30:00,0,2,0,1
10556,07/06/2021,16:45:00,1,2,1,1
10556,07/06/2021,17:00:00,0,1,0,1
10556,07/06/2021,17:15:00,0,0,0,0
10556,07/06/2021,17:30:00,0,0,0,0
10556,07/06/2021,17:45:00,0,0,0,0
10556,07/06/2021,18:00:00,0,0,0,0
10556,07/06/2021,18:15:00,1,1,1,1
10556,07/06/2021,18:30:00,2,0,1,0
10556,07/06/2021,18:45:00,0,2,0,1
10556,07/06/2021,19:00:00,0,0,0,0
10556,07/06/2021,19:15:00,1,0,1,0
10556,07/06/2021,19:30:00,0,1,0,1
10556,07/06/2021,19:45:00,1,0,1,0
10556,07/06/2021,20:00:00,0,1,0,1
10556,07/06/2021,20:15:00,0,0,0,0
10558,07/06/2021,09:45:00,0,0,0,0
10558,07/06/2021,10:00:00,1,0,1,0
10558,07/06/2021,10:15:00,1,2,1,2
10558,07/06/2021,10:30:00,0,0,0,0
10558,07/06/2021,10:45:00,0,0,0,0
10558,07/06/2021,11:00:00,0,0,0,0
10558,07/06/2021,11:15:00,0,0,0,0
10558,07/06/2021,11:30:00,0,0,0,0
10558,07/06/2021,11:45:00,1,1,1,1
10558,07/06/2021,12:00:00,1,0,1,0
10558,07/06/2021,12:15:00,0,1,0,1
10558,07/06/2021,12:30:00,0,0,0,0
10558,07/06/2021,12:45:00,0,0,0,0
10558,07/06/2021,13:00:00,0,0,0,0
10558,07/06/2021,13:15:00,0,0,0,0
10558,07/06/2021,13:30:00,0,0,0,0
10558,07/06/2021,13:45:00,0,0,0,0
10558,07/06/2021,14:00:00,0,0,0,0
10558,07/06/2021,14:15:00,1,0,1,0
10558,07/06/2021,14:30:00,0,0,0,0
10558,07/06/2021,14:45:00,1,1,1,1
10558,07/06/2021,15:00:00,0,0,0,0
10558,07/06/2021,15:15:00,0,1,0,1
10558,07/06/2021,15:30:00,0,0,0,0
10558,07/06/2021,15:45:00,0,0,0,0
10558,07/06/2021,16:00:00,0,0,0,0
10558,07/06/2021,16:15:00,3,1,2,1
10558,07/06/2021,16:30:00,1,2,1,1
10558,07/06/2021,16:45:00,0,1,0,1
10558,07/06/2021,17:00:00,0,0,0,0
10558,07/06/2021,17:15:00,0,0,0,0
10558,07/06/2021,17:30:00,0,0,0,0
10558,07/06/2021,17:45:00,0,0,0,0
10558,07/06/2021,18:00:00,0,0,0,0
10559,07/06/2021,08:30:00,0,0,0,0
10559,07/06/2021,08:45:00,0,0,0,0
10559,07/06/2021,09:00:00,0,0,0,0
10559,07/06/2021,09:15:00,1,1,1,1
10559,07/06/2021,09:30:00,1,0,1,0
10559,07/06/2021,09:45:00,1,1,1,1
10559,07/06/2021,10:00:00,0,1,0,1
10559,07/06/2021,10:15:00,1,1,1,1
10559,07/06/2021,10:30:00,2,0,2,0
10559,07/06/2021,10:45:00,0,2,0,2
10559,07/06/2021,11:00:00,0,0,0,0
10559,07/06/2021,11:15:00,1,1,1,1
10559,07/06/2021,11:30:00,1,0,1,0
10559,07/06/2021,11:45:00,1,2,1,2
10559,07/06/2021,12:00:00,0,0,0,0
10559,07/06/2021,12:15:00,0,0,0,0
10559,07/06/2021,12:30:00,0,0,0,0
10559,07/06/2021,12:45:00,0,0,0,0
10559,07/06/2021,13:00:00,3,1,3,1
10559,07/06/2021,13:15:00,0,2,0,2
10559,07/06/2021,13:30:00,2,2,2,2
10559,07/06/2021,13:45:00,0,0,0,0
10559,07/06/2021,14:00:00,0,0,0,0
10559,07/06/2021,14:15:00,0,0,0,0
10559,07/06/2021,14:30:00,0,0,0,0
10559,07/06/2021,14:45:00,0,0,0,0
10559,07/06/2021,15:00:00,0,0,0,0
10559,07/06/2021,15:15:00,0,0,0,0
10559,07/06/2021,15:30:00,1,0,1,0
10559,07/06/2021,15:45:00,0,0,0,0
10559,07/06/2021,16:00:00,1,1,1,1
10559,07/06/2021,16:15:00,1,1,1,1
10559,07/06/2021,16:30:00,1,0,1,0
10559,07/06/2021,16:45:00,0,2,0,2
10559,07/06/2021,17:00:00,0,0,0,0
10559,07/06/2021,17:15:00,2,1,2,1
10559,07/06/2021,17:30:00,0,1,0,1
10559,07/06/2021,17:45:00,0,0,0,0
10559,07/06/2021,18:00:00,0,0,0,0
10559,07/06/2021,18:15:00,0,0,0,0
10559,07/06/2021,18:30:00,0,0,0,0
10559,07/06/2021,18:45:00,0,0,0,0
10559,07/06/2021,19:00:00,0,0,0,0
10559,07/06/2021,19:15:00,0,0,0,0
10559,07/06/2021,19:30:00,3,0,1,0
10559,07/06/2021,19:45:00,0,3,0,1
10559,07/06/2021,20:00:00,0,0,0,0
10571,07/06/2021,09:30:00,0,0,0,0
10571,07/06/2021,09:45:00,0,0,0,0
10571,07/06/2021,10:00:00,1,0,1,0
10571,07/06/2021,10:15:00,4,0,4,0
10571,07/06/2021,10:30:00,0,3,0,3
10571,07/06/2021,10:45:00,2,1,1,1
10571,07/06/2021,11:00:00,1,0,1,0
10571,07/06/2021,11:15:00,0,0,0,0
10571,07/06/2021,11:30:00,2,1,1,1
10571,07/06/2021,11:45:00,3,2,2,1
10571,07/06/2021,12:00:00,0,5,0,3
10571,07/06/2021,12:15:00,2,1,1,1
10571,07/06/2021,12:30:00,2,1,2,1
10571,07/06/2021,12:45:00,1,2,1,1
10571,07/06/2021,13:00:00,2,1,1,1
10571,07/06/2021,13:15:00,1,3,1,2
10571,07/06/2021,13:30:00,0,1,0,1
10571,07/06/2021,13:45:00,0,0,0,0
10571,07/06/2021,14:00:00,0,0,0,0
10571,07/06/2021,14:15:00,0,0,0,0
10571,07/06/2021,14:30:00,2,2,2,2
10571,07/06/2021,14:45:00,1,0,1,0
10571,07/06/2021,15:00:00,0,1,0,1
10571,07/06/2021,15:15:00,1,0,1,0
10571,07/06/2021,15:30:00,2,2,2,2
10571,07/06/2021,15:45:00,0,1,0,1
10571,07/06/2021,16:00:00,1,0,1,0
10571,07/06/2021,16:15:00,0,0,0,0
10571,07/06/2021,16:30:00,2,0,1,0
10571,07/06/2021,16:45:00,1,1,1,1
10571,07/06/2021,17:00:00,0,0,0,0
10571,07/06/2021,17:15:00,1,3,1,2
10571,07/06/2021,17:30:00,1,0,1,0
10571,07/06/2021,17:45:00,3,3,2,2
10571,07/06/2021,18:00:00,0,2,0,2
10571,07/06/2021,18:15:00,0,0,0,0
10572,07/06/2021,09:45:00,0,0,0,0
10572,07/06/2021,10:00:00,0,0,0,0
10572,07/06/2021,10:15:00,0,0,0,0
10572,07/06/2021,10:30:00,0,0,0,0
10572,07/06/2021,10:45:00,2,0,1,0
10572,07/06/2021,11:00:00,2,0,1,0
10572,07/06/2021,11:15:00,1,2,1,1
10572,07/06/2021,11:30:00,1,2,1,2
10572,07/06/2021,11:45:00,2,0,1,0
10572,07/06/2021,12:00:00,0,2,0,1
10572,07/06/2021,12:15:00,2,0,1,0
10572,07/06/2021,12:30:00,1,0,1,0
10572,07/06/2021,12:45:00,0,4,0,2
10572,07/06/2021,13:00:00,0,0,0,0
10572,07/06/2021,13:15:00,3,0,2,0
10572,07/06/2021,13:30:00,0,2,0,1
10572,07/06/2021,13:45:00,1,2,1,2
10572,07/06/2021,14:00:00,0,1,0,1
10572,07/06/2021,14:15:00,0,0,0,0
10572,07/06/2021,14:30:00,0,0,0,0
10572,07/06/2021,14:45:00,0,0,0,0
10572,07/06/2021,15:00:00,0,0,0,0
10572,07/06/2021,15:15:00,1,1,1,1
10572,07/06/2021,15:30:00,0,0,0,0
10572,07/06/2021,15:45:00,2,1,2,1
10572,07/06/2021,16:00:00,0,1,0,1
10572,07/06/2021,16:15:00,0,0,0,0
10572,07/06/2021,16:30:00,0,0,0,0
10572,07/06/2021,16:45:00,0,0,0,0
10572,07/06/2021,17:00:00,1,0,1,0
10572,07/06/2021,17:15:00,0,1,0,1
10572,07/06/2021,17:30:00,0,0,0,0
10572,07/06/2021,17:45:00,1,1,1,1
10572,07/06/2021,18:00:00,0,0,0,0
10573,07/06/2021,09:45:00,0,0,0,0
10573,07/06/2021,10:00:00,2,1,2,1
10573,07/06/2021,10:15:00,0,0,0,0
10573,07/06/2021,10:30:00,0,0,0,0
10573,07/06/2021,10:45:00,1,1,1,1
10573,07/06/2021,11:00:00,2,1,2,1
10573,07/06/2021,11:15:00,1,1,1,1
10573,07/06/2021,11:30:00,1,2,1,2
10573,07/06/2021,11:45:00,1,0,1,0
10573,07/06/2021,12:00:00,0,0,0,0
10573,07/06/2021,12:15:00,3,1,3,1
10573,07/06/2021,12:30:00,0,2,0,2
10573,07/06/2021,12:45:00,3,1,2,1
10573,07/06/2021,13:00:00,1,1,1,1
10573,07/06/2021,13:15:00,3,2,2,2
10573,07/06/2021,13:30:00,2,4,2,3
10573,07/06/2021,13:45:00,0,0,0,0
10573,07/06/2021,14:00:00,3,0,2,0
10573,07/06/2021,14:15:00,2,6,2,4
10573,07/06/2021,14:30:00,3,1,3,1
10573,07/06/2021,14:45:00,1,1,1,1
10573,07/06/2021,15:00:00,3,2,2,2
10573,07/06/2021,15:15:00,0,1,0,1
10573,07/06/2021,15:30:00,0,0,0,0
10573,07/06/2021,15:45:00,1,0,1,0
10573,07/06/2021,16:00:00,4,3,3,3
10573,07/06/2021,16:15:00,0,1,0,1
10573,07/06/2021,16:30:00,0,0,0,0
10573,07/06/2021,16:45:00,1,2,1,1
10573,07/06/2021,17:00:00,4,2,3,2
10573,07/06/2021,17:15:00,3,3,2,2
10573,07/06/2021,17:30:00,2,2,1,2
10573,07/06/2021,17:45:00,0,2,0,1
10573,07/06/2021,18:00:00,0,2,0,1
10573,07/06/2021,18:15:00,0,2,0,1
10573,07/06/2021,18:30:00,0,0,0,0
10574,07/06/2021,09:45:00,0,0,0,0
10574,07/06/2021,10:00:00,1,0,1,0
10574,07/06/2021,10:15:00,0,1,0,1
10574,07/06/2021,10:30:00,2,1,2,1
10574,07/06/2021,10:45:00,3,3,2,2
10574,07/06/2021,11:00:00,0,1,0,1
10574,07/06/2021,11:15:00,2,1,2,1
10574,07/06/2021,11:30:00,4,0,3,0
10574,07/06/2021,11:45:00,0,4,0,3
10574,07/06/2021,12:00:00,0,1,0,1
10574,07/06/2021,12:15:00,3,2,3,2
10574,07/06/2021,12:30:00,0,1,0,1
10574,07/06/2021,12:45:00,0,0,0,0
10574,07/06/2021,13:00:00,2,1,2,1
10574,07/06/2021,13:15:00,1,1,1,1
10574,07/06/2021,13:30:00,3,2,2,2
10574,07/06/2021,13:45:00,0,0,0,0
10574,07/06/2021,14:00:00,0,0,0,0
10574,07/06/2021,14:15:00,0,2,0,1
10574,07/06/2021,14:30:00,0,0,0,0
10574,07/06/2021,14:45:00,0,0,0,0
10574,07/06/2021,15:00:00,7,7,4,4
10574,07/06/2021,15:15:00,2,0,2,0
10574,07/06/2021,15:30:00,1,0,1,0
10574,07/06/2021,15:45:00,0,3,0,3
10574,07/06/2021,16:00:00,0,0,0,0
10574,07/06/2021,16:15:00,0,0,0,0
10574,07/06/2021,16:30:00,2,0,2,0
10574,07/06/2021,16:45:00,0,1,0,1
10574,07/06/2021,17:00:00,1,0,1,0
10574,07/06/2021,17:15:00,3,2,2,2
10574,07/06/2021,17:30:00,1,3,1,2
10574,07/06/2021,17:45:00,1,1,1,1
10574,07/06/2021,18:00:00,0,1,0,1
10574,07/06/2021,18:15:00,3,0,1,0
10574,07/06/2021,18:30:00,3,1,2,1
10574,07/06/2021,18:45:00,0,0,0,0
10574,07/06/2021,19:00:00,0,0,0,0
10574,07/06/2021,19:15:00,1,1,1,1
10574,07/06/2021,19:30:00,0,0,0,0
10574,07/06/2021,19:45:00,1,0,1,0
10574,07/06/2021,20:00:00,0,3,0,1
10574,07/06/2021,20:15:00,0,3,0,2
10574,07/06/2021,20:30:00,0,0,0,0
10577,07/06/2021,09:45:00,0,0,0,0
10577,07/06/2021,10:00:00,1,0,1,0
10577,07/06/2021,10:15:00,1,1,1,1
10577,07/06/2021,10:30:00,0,1,0,1
10577,07/06/2021,10:45:00,0,0,0,0
10577,07/06/2021,11:00:00,0,0,0,0
10577,07/06/2021,11:15:00,0,0,0,0
10577,07/06/2021,11:30:00,2,0,1,0
10577,07/06/2021,11:45:00,0,2,0,1
10577,07/06/2021,12:00:00,0,0,0,0
10577,07/06/2021,12:15:00,0,0,0,0
10577,07/06/2021,12:30:00,1,0,1,0
10577,07/06/2021,12:45:00,0,1,0,1
10577,07/06/2021,13:00:00,0,0,0,0
10577,07/06/2021,13:15:00,1,1,1,1
10577,07/06/2021,13:30:00,1,0,1,0
10577,07/06/2021,13:45:00,0,0,0,0
10577,07/06/2021,14:00:00,1,0,1,0
10577,07/06/2021,14:15:00,2,0,1,0
10577,07/06/2021,14:30:00,2,2,1,1
10577,07/06/2021,14:45:00,1,3,1,3
10577,07/06/2021,15:00:00,2,2,1,1
10577,07/06/2021,15:15:00,0,2,0,1
10577,07/06/2021,15:30:00,1,0,1,0
10577,07/06/2021,15:45:00,1,0,1,0
10577,07/06/2021,16:00:00,0,2,0,2
10577,07/06/2021,16:15:00,0,0,0,0
10577,07/06/2021,16:30:00,0,0,0,0
10577,07/06/2021,16:45:00,0,0,0,0
10577,07/06/2021,17:00:00,3,3,2,2
10577,07/06/2021,17:15:00,0,0,0,0
10577,07/06/2021,17:30:00,0,0,0,0
10577,07/06/2021,17:45:00,0,0,0,0
10577,07/06/2021,18:00:00,0,0,0,0
10577,07/06/2021,18:15:00,1,1,1,1
10577,07/06/2021,18:30:00,0,0,0,0
10577,07/06/2021,18:45:00,0,0,0,0
10577,07/06/2021,19:00:00,0,0,0,0
10586,07/06/2021,09:30:00,0,0,0,0
10586,07/06/2021,09:45:00,0,0,0,0
10586,07/06/2021,10:00:00,7,2,4,1
10586,07/06/2021,10:15:00,0,2,0,2
10586,07/06/2021,10:30:00,1,0,1,0
10586,07/06/2021,10:45:00,3,2,2,2
10586,07/06/2021,11:00:00,2,0,1,0
10586,07/06/2021,11:15:00,2,3,1,1
10586,07/06/2021,11:30:00,1,4,1,2
10586,07/06/2021,11:45:00,0,3,0,2
10586,07/06/2021,12:00:00,2,0,1,0
10586,07/06/2021,12:15:00,2,4,1,2
10586,07/06/2021,12:30:00,1,0,1,0
10586,07/06/2021,12:45:00,1,1,1,1
10586,07/06/2021,13:00:00,0,1,0,1
10586,07/06/2021,13:15:00,2,0,2,0
10586,07/06/2021,13:30:00,1,1,1,1
